number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
896,泛指像缸一樣的器物。[例]汽缸、茶缸、煙灰缸,缸,"A general term for various kinds of containers that resemble a tank, such as a cylinder, tea mug, or ashtray.",泛指像大容器一樣的器物，通常用來盛裝液體或其他物品。,他們在陽台上擺了一個新的水缸，準備養金魚。 / 這個花園著實漂亮，旁邊還擺放著一個陶瓷的茶缸。 / 她的書桌上有一個精緻的煙灰缸，可以同時容納幾根香煙。 / 爺爺的汽缸有點老舊，但仍然能夠正常運行。 / 經過幾個星期的使用，這個玻璃茶缸裡的水已經變得渾濁，需要清理。 / 他們在陽台上擺了一個新的水缸，準備養金魚。 / 這個花園著實漂亮，旁邊還擺放著一個陶瓷的茶缸。 / 她的書桌上有一個精緻的煙灰缸，可以同時容納幾根香煙。 / 爺爺的汽缸有點老舊，但仍然能夠正常運行。 / 經過幾個星期的使用，這個玻璃茶缸裡的水已經變得渾濁，需要清理。 / 學校的實驗室裡有一個大型的化學缸，用來存放各種液體試劑。,n,水缸 / 茶缸 / 煙灰缸 / 汽缸 / 大水缸 / 玻璃茶缸 / 安裝水缸 / 清洗煙灰缸 / 藍色煙灰缸 / 放入水缸
897,把刀在皮、布、磨刀石等上磨或重新打造，使刀鋒利。[例]刀子鈍了，需要鋼一鋼。,鋼,To sharpen or hone a blade by rubbing it against a harder surface.,把刀在皮、布、磨刀石等上磨或重新打造，使刀鋒利。,這把刀已經用得很久了，快去鋼一鋼，否則切東西會很費力。 / 鋼一鋼刀具可以讓廚房工作變得更輕鬆，切菜時能夠更加迅速。 / 記得在露營之前，把餐具都鋼一鋼，這樣更容易清洗乾淨。 / 這個磨刀石不錯，能把刀鋼得非常利，使用起來特別舒服。 / 老師教我們如何用磨刀石鋼一鋼工具，讓我們好好學習實用技能。 / 他的專業技能十分高超，能輕易地鋼一鋼各種鋼刀，讓工具恢復如新。 / 每次野外生存時，我們都會提前鋼一鋼斧頭，以備不時之需。 / 她習慣定期鋼一鋼家裡的銳器，這樣可以提高日常使用的安全性。 / 在市場上，賣家時常推薦鋼一鋼刀具，這樣能吸引更多顧客的注意。 / 鋼一鋼好的剪刀，不僅能提高工作效率，還能讓手藝顯得更加精緻。 / 在烹飪比賽前，他特意把他的廚房刀具鋼一鋼，以便在比賽中獲得最佳表現。,vp-t/N,鋼刀 / 鋼刀子 / 鋼利 / 鋼磨 / 鋼刃 / 鋼刀口 / 鋼刀片 / 鋼刀法 / 鋼好 / 鋼刀具
897,鐵和碳的合金。含碳量低於7％，比生鐵堅韌，比熟鐵質硬。有較高的物理和機械性能，是工業上極重要的材料。[例]不鏽鋼,鋼,"An alloy of iron and carbon. It contains less than 7% carbon, is tougher than cast iron, and harder than wrought iron. It has higher physical and mechanical properties, making it an extremely important material in industry.",本質為鐵和碳的合金，含碳量低於7％。這種材料比生鐵堅韌，且比熟鐵質硬，具較高的物理和機械性能，是工業上極重要的材料。,這把刀是用不鏽鋼製成的，既鋒利又耐用。 / 鋼鐵工廠每天生產大量的鋼材，以滿足市場需求。 / 在建築施工中，使用鋼能提高結構的穩定性和安全性。 / 鋼的特性使得它能夠承受巨大的壓力，非常適合用於橋樑建設。 / 不鏽鋼的表面光滑，不容易滋生細菌，適合用於廚房設備。 / 鋼材經過特殊處理後，可以用於製造高強度的運動器材。 / 機械手臂的關鍵部件都是用高強度鋼製成的，以確保其精確度和耐用性。 / 在汽車生產中，鋼的輕量化技術能夠有效提高燃油效率。 / 鋼的抗腐蝕性讓它成為海上工程的理想選擇，能夠抵抗惡劣的環境。 / 許多高層建築的框架結構都是由鋼材組成，以增強建築物的韌性。 / 現在的電動工具多採用鋼製刀片，這樣不僅能提升切割效果，還能延長使用壽命。,n,不鏽鋼 / 鋼材 / 鋼的特性 / 生產鋼 / 加工鋼 / 使用鋼 / 強韌的鋼 / 堅硬的鋼 / 鋼的用途 / 硬如鋼
898,職責、本分。[例]人人應堅守崗位，努力不懈，社會才會進步。,崗位,A position or duty; (often refers to a specific job role or responsibility within an organization).,指某人所應負責的工作和職務。,他在醫院的護理崗位上，經常加班照顧病患。 / 在學校中，教師的崗位不僅是教學，還要關心學生的心理健康。 / 為了提升服務品質，飯店業員工需定期接受崗位專業培訓。 / 在工廠，操作工人必須嚴格遵守崗位安全規範，以防止事故發生。 / 這家公司鼓勵員工申請崗位升遷，提升工作動力和職業滿足感。 / 每位志工應該了解自己的崗位責任，才能更有效地幫助需要的人。 / 在社區服務中，社工的崗位是提供支持和資源，幫助居民解決問題。 / 為了確保活動順利進行，志願者必須在各自的崗位上保持專注和負責。  / 在軍隊中，士兵的崗位任務至關重要，影響整體任務的完成與安全。  / 高校的研究崗位需要科研人員不斷探索創新，推動知識的前沿。  / 面對突發事件，消防員必須迅速回到崗位，展現他們的專業與勇氣。,n,堅守崗位 / 崗位責任 / 崗位任務 / 崗位培訓 / 崗位調整 / 崗位升遷 / 崗位評估 / 崗位安全 / 崗位專業 / 崗位確認
898,軍警執勤的處所。[例]為防止偷渡，海防部隊密置崗位派人守備。,崗位,A position or post designated for military or law enforcement duties.,軍警執勤的場所。,警察在每個重要活動上都會設置崗位，以確保參加民眾的安全。 / 軍隊在邊境地區設立崗位，以防止非法入境。 / 志願者在社區活動中擔任崗位，負責協助感染控制及衛生相關工作， / 每當國家發生重大事件時，崗位的警力都會增加，以維護治安。 / 在火災現場，消防員迅速佈置崗位，以有效進行救援行動。 / 每位警察都知道他們的崗位任務，必須保持專注以防止突發情況。 / 在大型體育賽事中，安保人員在各個崗位巡邏，確保活動的順利進行。 / 每當颱風來臨時，民防人員會提前到崗位，做好災害應變的準備。 / 訓練新進人員時，資深員工會帶他們熟悉每個崗位的工作職責。 / 在城市的主要交通路口，交警設置崗位，以維持交通秩序和安全。 / 為了提升服務品質，企業定期對員工進行崗位培訓，讓他們掌握必要的技能和知識。,n,一個崗位 / 崗位任務 / 崗位值勤 / 崗位報告 / 確認崗位 / 安全崗位 / 崗位安排 / 崗位培訓 / 崗位職責 / 崗位調整
899,指物價高漲。[例]臺北近來物價高昂，真令人吃不消。,高昂,High and rising; referring to prices or costs that are significantly elevated.,物價非常高，讓人感到難以負擔。,近期房價高昂，讓許多年輕人感到壓力山大。 / 新冠疫情後，很多地方的餐飲費用高昂，讓人驚訝。 / 這家高級飯店的房價實在高昂，讓我猶豫是否要入住。 / 高昂的學費讓不少學生和家庭倍感負擔，必須尋找獎學金的機會。 / 許多人因為高昂的生活費用而選擇與家人同住，減輕經濟壓力。 / 由於供應鏈問題，許多商品的價格高昂，消費者感到難以承受。 / 參加這個知識分享會的費用高昂，讓不少人考慮是否值得投資。 / 面對高昂的醫療費用，許多人不得不尋求保險來減輕經濟負擔。 / 在當前的經濟環境下，高昂的出租價格使得許多租客感到無法承擔。 / 由於需求激增，旅行的票價高昂，讓很多計劃出行的人感到失望。 / 高昂的物價讓這個城市的生活成本大幅上升，令外來者難以適應。,vs-adj,高昂的物價 / 高昂的生活費 / 高昂的價格 / 高昂的學費 / 高昂的房租 / 高昂的成本 / 高昂的消費 / 高昂的利率 / 高昂的費用 / 高昂的票價
899,激越昂揚。[例]比賽選手個個士氣高昂，表現優異。,高昂,High-spirited and exuberant; characterized by enthusiasm and optimism.,精神激烈而且高昂。,儘管面臨許多困難，團隊成員依然士氣高昂，努力克服每一個挑戰。 / 學校舉辦的合唱比賽中，每位參賽者都以高昂的聲音唱出對生活的熱愛。 / 他們在演講中展現出高昂的熱情，讓聽眾都感受到強烈的感染力。 / 高昂的音樂在節慶期間響起，讓每個人都沉浸在歡樂的氛圍中。 / 這部電影的結尾傳達了希望的信息，使觀眾在離開時都感到士氣高昂。 / 在這次環保宣傳活動中，志願者們用高昂的口號呼籲大家一起行動，保護我們的地球。 / 這本書中的故事充滿了高昂的鬥志，激勵讀者勇敢面對生活的挑戰。 / 在新年的慶祝活動中，人們的心情高昂，共同期待著來年的美好生活。 / 課堂上，老師用高昂的語調講解知識，讓學生們都感受到學習的樂趣。 / 在運動會上，觀眾們為選手們加油助威，現場氣氛高昂，充滿了競爭的激情。 / 這次音樂會的表演者們全都投入，以高昂的情緒演出，讓觀眾感受到音樂的力量。,vs-adj,士氣高昂 / 情緒高昂 / 精神高昂 / 斗志高昂 / 氣氛高昂 / 心情高昂 / 成本高昂 / 希望高昂 / 期待高昂 / 費用高昂
900,指性交過程最興奮的階段。,高潮,The climax or peak of excitement in the sexual intercourse process.,指性交過程中最興奮的階段。,當他們的情感逐漸升溫時，兩人的親密關係進入了一個高潮的階段。 / 在情侶之間，分享彼此的夢想和未來計劃常常是感情的高潮時刻。 / 他們在一起時的笑聲和快樂，讓每一次約會都充滿了高潮般的期待。 / 這部電影的情節設計得非常巧妙，明星的對手戲中嚴肅的話題到最後竟出現了甜蜜的高潮。 / 隨著音樂的節奏加快，舞會上的氛圍達到了高潮，每個人都沉浸在快樂中。 / 在運動比賽中，當選手突破最後的障礙時，活動氣氛達到了一次高潮，觀眾歡呼不已。 / 隨著故事的推進，小說中的角色經歷了許多挑戰，最終迎來了情節的高潮時刻。 / 在藝術展覽中，觀眾對於某幅作品的讚美和討論，使得整個展覽的氣氛達到了高潮。 / 隨著聚會的深入，大家的互動和交流讓晚會的高潮在深夜達成。 / 每當球隊進球的瞬間，現場的觀眾們總是感受到一種狂歡的高潮。 / 在這次演唱會中，歌手的最後一曲演出成功引爆全場，讓每位歌迷都陶醉在高潮的氛圍裡。,n,一次高潮 / 達到高潮 / 經歷高潮 / 感受高潮 / 享受高潮 / 期待高潮 / 體驗高潮 / 逐漸接近高潮 / 深層的高潮 / 快感的高潮
900,潮汐漲退當中，水位到達最高的狀態。[例]這片沿海區域地層逐年下陷，每逢高潮總被淹沒。,高潮,The highest state of water level during the rising phase of a tide.,潮汐漲退中，水位達到最高的狀態。,這片沿海的高潮每年都吸引大量的遊客前來觀賞。 / 昨晚的潮水到達高潮時，海浪拍打岸邊，聲音非常震撼。 / 在漲潮的時候，漁夫們會特別注意高潮出現的時間，避免被困在海邊。 / 這裡的潮汐變化非常明顯，特別是在每次高潮過後，乾淨的沙灘總是讓人驚喜。 / 當地人告訴我，高潮過後經常能在沙灘上發現美麗的海洋生物。 / 當潮水達到高潮時，小船必須停靠在安全的地方，以防被浪打翻。 / 每當出現高潮，漁民們就會抓住機會，捕撈更多的海鮮。 / 這片海域的高潮現象非常特別，吸引了不少科學家前來研究。 / 在高潮時，海平面上升，使得沿岸的景觀發生了明顯的變化。 / 朋友們都說，觀賞海洋的高潮落差是一種難得的體驗，讓人心曠神怡。 / 遊客們紛紛拍攝高潮時的壯觀景象，留下美好的回憶和影像。,n,一個高潮 / 最高高潮 / 每次高潮 / 達到高潮 / 體驗高潮 / 預測高潮 / 解釋高潮 / 停止於高潮 / 達到高潮 / 離開高潮
900,比喻事情發展過程中最緊張熱烈的部分。[例]報上的連載小說，每天總是在高潮處收筆，真是吊人胃口。,高潮,The climax; A metaphorical term referring to the most intense and exciting part of a process or event.,事情發展過程中最緊張熱烈的部分。,這部電影的高潮情節讓觀眾緊張得屏息以待。 / 在音樂會上，樂團的演出進入高潮，隨之而來的是全場觀眾熱烈的掌聲。 / 這個情節的高潮部分讓書迷們久久難以平靜，期待著續集的發展。 / 在比賽的最後階段，運動員的表現達到了高潮，瞬間改變了比賽的結果。 / 這部小說的高潮讓讀者大呼過癮，故事情節的轉折讓人意想不到。 / 故事的高潮出現時，所有角色的命運都達到了緊張的交匯點。 / 在舞台劇中，演員們的情感表達達到了高潮，使觀眾感受到強烈的共鳴。 / 這場辯論的高潮時刻，雙方激烈的辯詞引發了觀眾的熱烈討論。 / 這篇詩歌的高潮部分充滿了對於愛與失落的深刻思考，讓人回味無窮。 / 在探險故事中，主角終於在高潮時刻面對最大的挑戰，決定了整個旅程的結果。 / 音樂的高潮讓每個人都感受到心靈的震撼，瞬間拉近了彼此的距離。,n,高潮時刻 / 戲劇的高潮 / 故事的高潮 / 情節的高潮 / 劇情高潮 / 體驗高潮 / 影片高潮 / 發展高潮 / 感情高潮 / 現場高潮
