word,number,old_definition,translation,definition,example_sentences,part_of_speech,collocations,pinyin,zhuyin,problematic_words
發麻,4697,身體組織感覺麻木。[例]趴在桌上睡，容易使手臂的血液循環不佳而發麻。,To feel numb in the body.,身體組織感覺麻木，通常由於血液循環不良或神經受壓引起。,她在冬天的早晨外出時，手指因為寒冷發麻了。 / 他坐在沙發上看電視看很久，腰部有些發麻，不得不起來活動一下。 / 這個姿勢待久了，頸部也開始發麻，需要調整一下坐姿。 / 在健身房裡做重訓後，他的手臂感到有些發麻，覺得應該好好拉伸一下。 / 車禍後，他的右手經常發麻，這讓他感到非常不安。 / 長時間彈吉他讓他的手指發麻，必須稍作休息來恢復感覺。,va-i,手指發麻 / 身體發麻 / 不舒服發麻 / 突然發麻 / 有些發麻 / 感覺發麻,fāmá,ㄈㄚ ㄇㄚˊ,"良, 重訓, 些, 右手"
發難,4698,首先起事、行動。[例]陳勝、吳廣首先發難，反抗秦朝的暴政。,To initiate a rebellion or action first.,首先起事或行動。,當社會不公時，果敢的人總會首先發難，呼籲改革。 / 歷史上，許多勇敢的領袖在面對腐敗的政府時，都曾首先發難，激勵民眾起義。 / 面對環境污染的問題，環保團體首先發難，揭露企業的不法行為。 / 在這次娛樂圈的醜聞中，記者們首先發難，揭露真相，引起了廣泛的關注。 / 當經濟危機來臨時，專家學者會立即發難，警告政府採取緊急措施以穩定市場。 / 在體育比賽中，運動員們如果感受到不公平的裁判，經常會選擇當場發難，爭取應有的權益。,va-i,首先發難 / 一起發難 / 共同發難 / 再次發難 / 馬上發難 / 當場發難,fā nàn,ㄈㄚ ㄋㄢˋ,"公時, 果"
發人深省,4699,啟發人作深刻的省思。語本唐．杜甫〈遊龍門奉先寺〉詩。[例]先生的一席話，真是發人深省啊！,To provoke deep reflection or introspection.,啟發人作深刻的省思，使人對某件事情有更深的理解和反思。,她的經歷告訴我們，失敗不一定是壞事，反而能讓我們學到更多發人深省的道理。 / 這部電影雖然情節輕鬆有趣，但所傳達的價值觀卻發人深省。 / 他的故事雖然簡單，卻隱含著發人深省的道理。 / 過去的歷史事件，如果我們仔細反思，會發現其中有許多發人深省的教訓，值得後人警惕。 / 在一次哲學課上，教授提出的問題讓我們每個人都陷入深思，這些問題實在發人深省。 / 隨著科技的進步，我們對於人際關係的思考也變得更加複雜，這種變化十分發人深省。,idiom,發人深省的話 / 發人深省的問題 / 發人深省的文章 / 發人深省的教訓 / 發人深省的道理 / 十分發人深省,fā rén shēn xǐng,ㄈㄚ ㄖㄣˊ ㄕㄣ ㄒㄧㄥˇ,壞事
法術,4700,指術士具有呼風喚雨的神奇能力或用符咒等除病、驅邪的技倆。[例]傳說古時的巫師是以法術治病。,"A magical skill or technique possessed by shamans, referring to their ability to summon wind and rain, or to use symbols and chants to heal and exorcise.",指神仙具有的方術，或薩滿宗教使用的各種通靈術、占卜術。,在傳說中，巫師使用法術可以輕易讓天空下起大雨。 / 魔法師在村民面前展示了法術，征服了所有人。 / 有人說，透過特殊的法術，可以溝通活著和死去的靈魂。 / 在夜晚的儀式上，神秘的法術讓火焰變得更加明亮。 / 他讀到了古籍中記載的古老法術，決定嘗試一下。 / 學習法術需要極大的天份與耐心。,n,使用法術 / 施展法術 / 各種法術 / 展示法術 / 學習法術 / 古老法術,fǎshù,ㄈㄚˇㄕㄨˋ,"通靈, 占卜, 魔, 方術, 薩滿, 術"
發言人,4701,代表個人或機關團體對外發表新聞或言論的人。[例]總統府發言人,A spokesperson; a person who represents an individual or organization in communicating news or statements.,代表個人或機關團體對外發表新聞或言論的人。,在此次會議上，外交部發言人強調了政府的對外立場和政策。 / 在新聞發布會上，發言人回答了記者關於最近事件的提問。 / 客戶對新產品有疑慮，所以公司發言人迅速出面解釋了產品的優勢。 / 勞工團體發言人表示，將會監督政府對該事件進行深入調查，以確保執法透明度。 / 在接受媒體訪問時，總統府發言人談到了近來的犯罪率變化情況。 / 本次會議上，知名環保團體的發言人提出了加強環保政策的緊迫性。,n,總統府發言人 / 外交部發言人 / 公司發言人 / 政黨發言人 / 企業發言人 / 行政院發言人,fāyánrén,ㄈㄚ ㄧㄢˊ ㄖㄣˊ,行政院
發揚,4702,宣揚、提倡。[例]教師節前夕，校長在朝會上致辭，勉勵大家發揚尊師重道的精神。,To promote and advocate; to enhance and develop.,宣揚和提倡某種精神或價值，使其更加廣為人知。,在社區活動中，居民們都積極參與，發揚互助友愛的精神。 / 在環境保護會議上，專家強調要發揚可持續發展的理念。 / 學校舉辦文化藝術周，鼓勵學生發揚本土文化的獨特之處。 / 透過義工服務，我們希望能夠發揚關懷他人的美德。 / 國家領導人的任務是發揚優秀文化傳統，藉著多元化的創新努力把國家帶向新的發展階段。 / 在國際交流活動中，主辦方鼓勵年輕人發揚多元文化的包容性。,va-t,發揚傳統精神 / 發揚文化 / 發揚傳統 / 發揚可持續發展的理念 / 發揚光大 / 發揚互助友愛的精神,fāyáng,ㄈㄚ ㄧㄤˊ,"知, 藉著"
發癢,4703,皮膚受外物刺激，而產生想要抓搔的感覺。[例]他因皮膚過敏而全身發癢。,To itch; a sensation on the skin that causes a desire to scratch.,皮膚受到外物刺激，產生想要抓搔的感覺。,他最近開始對某種食物過敏，結果嘴巴發癢，讓他相當困擾。 / 昨天去海邊玩，沙子黏在皮膚上，讓我全身發癢。 / 她的皮膚過敏，尤其在換季時節，經常出現發癢的情況。 / 在草地上滾過之後，他的皮膚開始發癢，讓他不得不回家洗澡。 / 每當氣候變化時，我的鼻子也會感到發癢，似乎是對溫度變化過敏。 / 醫生檢查後告訴我，這種皮膚病會導致經常發癢，需要持續治療。,vp-i,皮膚發癢 / 全身發癢 / 過敏發癢 / 受到刺激後發癢 / 洗澡後發癢 / 局部發癢,fāyǎng,ㄈㄚ ㄧㄤˇ,
發揚光大,4704,將既有的傳統或成果加以推展宣揚，使其更為充實進步。[例]我國有悠久的歷史文化傳統，我們應該加以發揚光大。,"To promote and develop something that is already established, such as a tradition or achievement, so that it becomes more recognized and significant.",將既有的傳統或成果加以推展與宣揚，使其更為充實進步。,社區定期舉辦民俗節慶，希望能繼續發揚光大我們的傳統文化。 / 透過國際交流，我們有機會將本國的藝術創作發揚光大，讓世界更認識我們。 / 學校舉辦的語言學習活動能夠促進學生對本土語言的發揚光大。 / 每年舉辦的志工服務活動，讓社會的愛心與互助精神得以發揚光大，鼓勵更多人參與。 / 許多企業透過積極參與公益活動，以促進企業精神的發揚光大，為社會創造更多價值。 / 在科學研究的推進中，學者們致力於發揚光大我們的創新精神，推動技術進步。,idiom,文化的發揚光大 / 傳統的發揚光大 / 精神的發揚光大 / 愛國精神的發揚光大 / 繼續發揚光大 / 企業精神的發揚光大,fāyángguāngdà,ㄈㄚ ㄧㄤˊ ㄍㄨㄤ ㄉㄚˋ,
發源地,4705,發跡、起始、開頭的地方。[例]中華文明的發源地，在黃河流域。,"A place where something originates, emerges, or begins.",發跡、開始、開頭的地方。,許多文明的發源地，塑造了人類的歷史和文化。 / 中東地區被視為宗教的發源地，影響了全球的信仰體系。 / 打擊樂的發源地經常吸引著眾多的打擊樂愛好者前去朝聖。 / 這個地方被視為中國茶文化的發源地，悠久的茶葉生產歷史吸引了眾多遊客前來探訪。 / 這座城市被視為現代藝術的發源地，無數著名畫家和雕塑家曾在此創作並展開自己的藝術生涯。 / 這個村落被視為中華文化的發源地，擁有悠久的歷史和豐富的傳統遺產。,n,文化的發源地 / 文明的發源地 / 美食的發源地 / 藝術的發源地 / 瑜珈的發源地 / 宗教的發源地,fāyuándì,ㄈㄚ ㄩㄢˊ ㄉㄧˋ,"打擊樂, 華, 遊客, 瑜珈"
翻版,4706,比喻十分相像。[例]他的長相和父親酷似，簡直就是父親的翻版。,A copy or version that closely resembles an original; often used metaphorically to indicate striking similarity.,比喻某人或某物與另一個人或物十分相似。,他的女兒真是她美麗母親的翻版，完全繼承了她優雅的氣質。 / 這位歌手的新專輯聽起來就像他前一張作品的翻版，令人驚訝。 / 這家公司推出的新產品，設計理念簡直就是前一代的翻版，讓消費者感到失望。 / 這部小說的情節發展彷彿是前一部作品的翻版，缺乏創新和驚喜。 / 她的婚禮佈置如同她姐姐的翻版，充滿了類似的色調和風格。 / 這場比賽的結果似乎成為了上次對戰的翻版，讓球迷感到意外卻又不意外。,n,父親的翻版 / 母親的翻版 / 作品的翻版 / 角色的翻版 / 設計的翻版 / 他人的翻版,fānbǎn,ㄈㄢ ㄅㄢˇ,物
範本,4707,可作為模範的本子。[例]許多人學習寫字會以著名書法家的法帖為範本。,A model or template that serves as a standard for imitation.,可作為模範的本子或樣本，供人參考和學習。,這些信件範本讓我學會了如何組織一篇好的書信。 / 如果你不知道怎麼設計海報，可以先看一下這個範本。 / 老師給學生準備了寫作範本，以便他們練習寫作技巧。 / 使用範本能讓我們避免一些常見的錯誤。 / 範本中的例子讓我更容易理解這個概念。 / 這個網站有很多免費的範本，可以幫助用戶快速創建文件。,n,參考範本 / 免費的範本 / 使用範本 / 信件範本 / 寫作範本 / 撰寫範本,fànběn,ㄈㄢˋㄅㄣˇ,供
帆布,4708,用棉麻製成的厚粗布。堅固耐用，可做船帆、帳棚等。[例]下過一陣大雨後，商家老闆正在清除擋雨帆布上的積水。,"A durable and thick fabric made from cotton and linen, commonly used for making sails, tents, and other sturdy items.",用棉麻製成的厚粗布，堅固耐用，可用來做船帆、帳篷等。,這個雨衣是用厚實的帆布製成的，非常耐用。 / 帆布藝術品在展覽上受到很多人的喜愛。 / 他用帆布製作了一個相當有設計感的包包，受到不少朋友的讚賞。 / 這幅畫是用特殊的帆布創作而成，色彩鮮明且具有防汙的功能。 / 我買了一雙新帆布鞋，走起路來輕便又自在。 / 她在課堂上教學生如何使用帆布製作手工藝品，讓大家都很投入。,n,帆布包 / 帆布鞋 / 使用帆布 / 製作帆布 / 厚重的帆布 / 耐用的帆布,fānbù,ㄈㄢ ㄅㄨˋ,"防, 棉, 船帆, 厚重, 感, 汙, 麻製, 帆布鞋"
反動,4709,針對現實的政治或社會情勢提出相反意見或推動改革行動。[例]五四運動是民國初年文化上的一股反動力量。,Reactionary; Opposing or resisting progressive changes in politics or society.,針對現實的政治或社會情勢提出相反意見或推動改革行動。,他們的反動言論引起了社會的廣泛討論。 / 在歷史課上，老師講述了一些反動運動對社會發展的影響。 / 反動派試圖削弱民主制度，倡導回到舊有的專制體制。 / 在社會變革中，一些反動勢力試圖阻礙進步，造成了激烈的衝突。 / 反動思想常常造成社會的倒退和分裂，阻礙進步理念的推廣，並引發不必要的衝突與對立。 / 隨著政治環境的變化，部分人開始懷念過去的反動時期，這引發了社會內部的動盪不安。,n,反動派 / 反動思想 / 反動力量 / 反動運動 / 反動言論 / 反動勢力,fǎndòng,ㄈㄢˇㄉㄨㄥˋ,反動派
繁多,4710,多種多樣。[例]這家服飾店的衣服樣式新穎，花色繁多。,Diverse and numerous; varied in types and forms.,種類和樣式非常多。,事務繁多的他每天忙得不可開交，幾乎沒有時間停下來好好休息。 / 學校舉辦的講座內容繁多，涵蓋了科學、藝術和歷史等各個領域。 / 這家餐廳的菜色種類繁多，從傳統佳餚到創新料理應有盡有。 / 在圖書館的書架上，各種主題的書籍種類繁多，讓閱讀者隨意挑選。 / 學習外語的資源繁多，讓學生能夠選擇適合自己的學習方式。 / 街上的咖啡店風格種類繁多，各具特色的環境吸引了不同的顧客。,vs-adj,種類繁多 / 樣式繁多 / 事務繁多 / 品種繁多 / 內容繁多 / 意見繁多,fán duō,ㄈㄢˊ ㄉㄨㄛ,
凡夫俗子,4711,泛指普通人、一般人。[例]大師的高見，不是我們這些凡夫俗子所能理解的。,"Ordinary people; a term used to refer to common individuals, emphasizing their lack of special knowledge or status.",泛指普通人、一般人。,哲學家的思考方式往往與凡夫俗子截然不同。 / 凡夫俗子的生活雖然平凡，但卻充滿了滋味。 / 他對於名利的看法，讓人覺得他像個凡夫俗子，缺乏高遠的理想。 / 即使是凡夫俗子，也有權利追求自己的夢想。 / 藝術作品有時很難被凡夫俗子所理解，因為其中蘊含的深層意義可能過於複雜。 / 凡夫俗子總是困於自我中心的煩惱之中，無法了解世間萬物的無常性質。,n,凡夫俗子的想法 / 凡夫俗子的生活 / 凡夫俗子的視角 / 凡夫俗子的感受 / 凡夫俗子的選擇 / 凡夫俗子的追求,fánfū súzǐ,ㄈㄢˊㄈㄨ ㄙㄨˊㄗˇ,截然不同凡夫俗子
反覆無常,4712,形容變動不居，沒有一定的常規可循。[例]他個性反覆無常，每每令旁人感到困擾。,Unpredictable and changeable; indicating frequent and inconsistent changes.,形容一個人或事物的變動不定，沒有固定的常規。,他的性格反覆無常，讓周圍的人感到困惑。 / 反覆無常的天氣讓我們的旅行計劃多次變更，真是令人頭痛。 / 這段時間的股市表現反覆無常，投資人都不敢輕易進場。 / 反覆無常的政策讓企業難以做出長遠的經營規劃。 / 近年來的氣候變化反覆無常，影響了農作物的生長和收成。 / 他反覆無常的情緒讓我們這群朋友感到壓力，也使聚會的氣氛變得緊張起來。,idiom,反覆無常的情緒 / 反覆無常的性格 / 反覆無常的天氣 / 反覆無常的人 / 反覆無常的行為 / 反覆無常的政策,fǎnfùwúcháng,ㄈㄢˇㄈㄨˋㄨˊㄔㄤˊ,"規, 定"
